key
shotpno wd_pick 
"1630	3138.750000	"
"1631	3138.750000	"
"1632	3140.250000	"
"1633	3138.750000	"
"1634	3138.750000	"
"1635	3138.750000	"
"1636	3138.750000	"
"1637	3138.750000	"
"1638	3138.750000	"
"1639	3138.750000	"
"1640	3138.750000	"
"1641	3138.750000	"
"1642	3138.750000	"
"1643	3138.750000	"
"1644	3138.750000	"
"1645	3138.750000	"
"1646	3138.750000	"
"1647	3138.750000	"
"1648	3138.750000	"
"1649	3137.250000	"
"1650	3138.750000	"
"1651	3137.250000	"
"1652	3138.750000	"
"1653	3138.750000	"
"1654	3138.750000	"
"1655	3138.750000	"
"1656	3138.750000	"
"1657	3137.250000	"
"1658	3138.750000	"
"1659	3137.250000	"
"1660	3138.750000	"
"1661	3137.250000	"
"1662	3137.250000	"
"1663	3137.250000	"
"1664	3137.250000	"
"1665	3137.250000	"
"1666	3137.250000	"
"1667	3137.250000	"
"1668	3137.250000	"
"1669	3137.250000	"
"1670	3137.250000	"
"1671	3137.250000	"
"1672	3137.250000	"
"1673	3137.250000	"
"1674	3137.250000	"
"1675	3137.250000	"
"1676	3137.250000	"
"1677	3137.250000	"
"1678	3137.250000	"
"1679	3137.250000	"
"1680	3137.250000	"
"1681	3137.250000	"
"1682	3137.250000	"
"1683	3137.250000	"
"1684	3137.250000	"
"1685	3137.250000	"
"1686	3137.250000	"
"1687	3135.750000	"
"1688	3137.250000	"
"1689	3135.750000	"
"1690	3137.250000	"
"1691	3137.250000	"
"1692	3135.750000	"
"1693	3135.750000	"
"1694	3137.250000	"
"1695	3135.750000	"
"1696	3135.750000	"
"1697	3135.750000	"
"1698	3135.750000	"
"1699	3135.750000	"
"1700	3135.750000	"
"1701	3135.750000	"
"1702	3135.750000	"
"1703	3135.750000	"
"1704	3135.750000	"
"1705	3135.750000	"
"1706	3135.750000	"
"1707	3135.750000	"
"1708	3135.750000	"
"1709	3135.750000	"
"1710	3135.750000	"
"1711	3135.750000	"
"1712	3135.750000	"
"1713	3135.750000	"
